100	0.5319148936170213	101929513
1000	0.7836624775583483	10006
100033416	0.5067114093959731	100381270
100036566	0.17391304347826086	693213
10006	0.7684943429068756	81688
100101490	0.4423963133640553	102723998
100124516	0.005277044854881266	6195
100125288	0.6264367816091954	140467
100126321	0.7700348432055749	102725402
100126325	0.47058823529411764	102465507
100126332	0.17293233082706766	255130
100126338	0.717391304347826	102465513
100127888	0.6075949367088608	28231
100127974	0.21904761904761905	90834
100127983	0.865988909426987	64168
100128071	0.27692307692307694	692212
100128079	0.680672268907563	79152
100128264	0.8774597495527728	147381
100128364	0.31797235023041476	342918
100128494	0.8360655737704918	100507131
100129213	0.45454545454545453	26084
100129473	0.6632653061224489	933
100129792	0.7440758293838863	6414
100130093	0.4536290322580645	101927035
100130155	0.8868092691622104	100873989
100130370	0.6012269938650306	7298
100130776	0.7107438016528925	83394
100131089	0.44907407407407407	4176
100131096	0.68	11322
100131187	0.6967071057192374	27344
100131372	0.08974358974358974	91107
100131530	0.6055555555555555	53637
100131825	0.8791469194312796	347730
100132116	0.4375	6876
100132618	0.7163577759871071	29761
100132731	0.5944333996023857	646329
100132911	0.36507936507936506	102724170
100133144	0.018018018018018018	4128
100133286	0.6198347107438017	102466719
100133445	0.6563245823389021	100507347
100134938	1.0	246721
10015	0.8655234657039711	9295
100169890	0.6067270375161707	26278
100170841	0.7988587731811697	3241
100188953	0.25	3955
10026	0.8487261146496815	10513
100271849	0.5591054313099042	10263
100287166	1.0	101930064
100287177	0.623718887262079	5287
100288346	0.7313266443701226	8754
100288911	0.8671679197994987	8536
100289097	0.6646341463414634	10716
100289137	0.11904761904761904	26576
100289455	0.7535353535353535	100302739
100289509	0.7835820895522388	653602
100289511	0.6601092896174864	9829
100292952	1.0	102723636
100293704	0.0625	100188953
1003	0.5531135531135531	51703
100302132	0.5030120481927711	3490
100302133	0.0070921985815602835	387758
100302137	0.19491525423728814	80022
100302143	0.4215885947046843	54832
100302182	0.02824858757062147	114882
100302197	0.24921135646687698	101929385
100302213	0.11616161616161616	102724138
100302236	0.23741007194244604	58157
100302240	0.35638297872340424	729867
100302254	0.7424242424242424	11224
100302274	0.73828125	389941
100302652	0.7787903893951947	4594
100302739	0.8640350877192983	100500853
100303491	0.5648148148148148	9839
100313837	0.2857142857142857	100500820
100313887	0.600924499229584	101926943
100313892	0.2909090909090909	6533
100316904	0.6145833333333334	79153
100329109	0.8594436310395315	5955
100379249	0.0967741935483871	102725522
100379251	0.8523890784982935	1314
100379571	0.7967032967032966	9897
10038	0.8651050080775444	23710
100381270	0.6447368421052632	79037
100419583	0.7621878715814506	9520
100422854	0.5395948434622467	10501
100422872	0.3333333333333333	102723666
100422910	0.4523809523809524	100616250
100463487	0.6111111111111112	4566
10048	0.8858659588586596	488
10049	0.6767676767676768	6697
100499177	0.6211745244003308	56849
100499183	0.26666666666666666	8460
100500810	0.4959349593495935	102465519
100500820	0.375	100500847
100500824	0.013071895424836602	501
100500827	0.2913907284768212	306
100500840	0.6310679611650486	100874085
100500842	0.7042889390519187	3798
100500847	0.19230769230769232	100422910
100500849	0.09871244635193133	25937
100500850	0.6	102725327
100500853	0.8282608695652174	102157401
100500854	0.0025412960609911056	79718
100500861	0.3944020356234097	101930534
100500872	0.8786653185035389	102723735
100500888	0.865296803652968	102157401
100500905	0.6628571428571428	100508782
100505483	0.9338959212376934	6861
100505495	0.47619047619047616	1193
100505576	0.8830409356725146	127703
100505635	0.4317343173431734	65125
100505641	0.8041825095057035	25800
100505681	0.7653490328006728	81533
100505696	0.8520032706459526	9467
100505702	0.14285714285714285	414152
100505797	0.6631079478054567	101928416
100505875	0.7142857142857143	4828
100505996	0.2222222222222222	91851
100506014	0.6158940397350994	8637
100506114	0.509090909090909	6440
100506119	0.25	389792
100506144	0.5802861685214626	6513
100506421	0.5918367346938775	79153
100506436	0.7433808553971487	5878
100506454	0.8515037593984962	30819
100506518	0.48148148148148145	100507424
100506527	0.4342105263157895	6775
100506538	0.04918032786885246	85439
100506634	0.7768860353130016	101929516
100506710	0.8849235251274581	3839
100506714	0.8923694779116466	203197
100506718	0.27586206896551724	102724348
100506725	0.5291005291005291	51700
100506734	0.6466512702078522	3798
100506795	0.16666666666666666	960
100506859	0.005988023952095809	25957
100507006	0.1875	101928931
100507008	0.49411764705882355	101930421
100507043	0.24653739612188366	4826
100507054	0.0410958904109589	29992
100507057	0.7021276595744681	5439
100507131	0.7714285714285715	101060810
100507165	0.8576874205844981	219738
100507213	0.05307855626326964	25950
100507242	0.7394957983193278	5950
100507303	0.6902654867256637	5439
100507331	0.6932367149758454	101929220
100507347	0.7522321428571429	101929291
100507399	0.0764525993883792	57475
100507401	0.7051442910915935	23328
100507424	0.4666666666666667	100616124
100507460	0.6524590163934426	51232
100507520	0.33962264150943394	6720
100507564	0.6666666666666666	401251
100507588	0.8306451612903226	398
100508782	0.7858376511226253	10186
100509457	0.2222222222222222	3117
100509764	0.14644351464435146	222183
100510710	0.27972027972027974	100616439
100526694	0.8079800498753117	22903
100526737	0.4230769230769231	6697
100526772	0.3953488372093023	389125
100526820	0.643979057591623	4118
100526833	0.9307535641547862	5413
100527949	0.9146341463414634	55340
100528016	0.939877300613497	1500
100529097	0.9599056603773585	3188
100529207	0.7889125799573561	117584
100532724	0.8001841620626151	25963
100532731	0.7920997920997921	648
100533105	0.8862275449101796	23678
100533107	0.4936708860759494	11067
100533181	0.713265306122449	101927102
100533483	0.937457969065232	9236
100533990	0.9074074074074074	344
100534595	0.9115120274914089	6638
10054	0.8644724104549855	10236
10056	0.9054770318021201	25875
10059	0.9017781541066893	85453
100616112	0.5758293838862559	102191832
100616119	0.37362637362637363	25907
100616124	0.4375	150763
100616143	0.2698412698412698	2784
100616146	0.3026315789473684	102723829
100616209	0.0625	4509
100616248	0.6428571428571429	102725328
100616250	0.16326530612244897	100616394
100616284	0.005115089514066497	6494
100616314	0.48299319727891155	101929289
100616335	0.6842105263157895	407003
100616358	0.5119617224880383	102724258
100616387	0.7043010752688172	5111
100616393	0.6069958847736625	102465248
100616394	0.050955414012738856	729867
100616396	0.16515837104072398	10157
100616408	0.6490384615384616	102723743
100616424	0.1	100653137
100616439	0.2857142857142857	11151
100616453	0.4402332361516035	54843
100616483	0.018018018018018018	11151
100616500	0.1935483870967742	57462
100652930	0.058823529411764705	101930097
100652997	0.02631578947368421	101928304
100652999	0.7486033519553073	23250
100653137	0.22784810126582278	3691
100750247	0.4263157894736842	692063
100775107	0.7047756874095513	101926943
10079	0.8870636550308009	55041
1008	0.8739946380697051	8706
100847042	0.7060998151571165	102465252
100847046	0.6411917098445595	7458
100847070	0.6551724137931034	5653
100847079	0.3625	196410
100847090	0.3263888888888889	389941
10085	0.7878787878787878	3920
100861402	0.9106881405563689	84302
100861437	0.29044117647058826	102465436
100861514	0.7220338983050848	9705
100861518	0.42857142857142855	144097
100862680	0.48006644518272423	56603
100873857	0.5823293172690763	768222
100873921	0.6852678571428571	102191832
100873954	0.73501303214596	6249
100873965	0.7674418604651163	84656
100873989	0.9297929792979298	55531
100874006	0.7247596153846154	286495
100874085	0.7586206896551724	51635
100874097	0.7651403249630724	10291
100874204	0.6588235294117647	59307
100874212	0.7057569296375267	9732
100885778	0.7002487562189055	102725126
100885850	0.98676293622142	80755
10094	0.5660847880299252	292
10095	0.6647230320699709	63940
10096	0.8476621417797888	8887
10097	0.8320373250388803	5573
10098	0.8805860805860806	2806
100996273	0.12195121951219512	101928432
100996412	0.7828162291169452	100500888
100996457	0.1875	101928829
100996497	0.002583979328165375	5518
100996535	0.0022197558268590455	79188
100996542	0.0759493670886076	102725407
100996573	0.3879310344827586	23210
100996634	0.009580838323353293	23052
100996635	0.7885939036381514	3747
100996696	0.13793103448275862	102465478
100996782	0.43125	9553
100996809	0.4166666666666667	3123
100996813	1.0	101060602
100996846	0.8044871794871795	101930269
100996873	0.7303370786516854	101930630
100996924	1.0	101060423
100996939	1.0	84992
101059921	1.0	101930246
101059976	0.002932551319648094	3716
10106	0.7517006802721088	23189
101060032	0.0220125786163522	664
101060181	0.6577287066246057	6043
101060275	1.0	101929910
