693213	4	28999	1
693213	4	29950	1
693213	4	29990	1
693213	4	29992	1
693213	4	3006	1
693213	4	3280	1
693213	4	3304	1
693213	4	3384	1
693213	4	3399	1
693213	4	341	1
693213	4	3429	1
693213	4	3430	1
693213	4	387066	1
693213	4	388210	1
693213	4	389125	1
693213	4	402573	1
693213	4	4059	1
693213	4	4155	1
693213	4	4337	1
693213	4	4487	1
693213	4	4493	1
693213	4	4494	1
693213	4	4495	1
693213	4	4499	1
693213	4	4500	1
693213	4	4501	1
693213	4	4511	1
693213	4	4536	1
693213	4	4565	1
693213	4	4573	1
693213	4	4634	1
693213	4	51162	1
693213	4	51537	1
693213	4	5224	1
693213	4	54541	1
693213	4	55365	1
693213	4	5698	1
693213	4	5790	1
693213	4	58190	1
693213	4	5920	1
693213	4	6275	1
693213	4	6277	1
693213	4	6282	1
693213	4	6525	1
693213	4	6539	1
693213	4	677777	1
693213	4	677814	1
693213	4	692212	1
693213	4	7043	1
693213	4	706	1
693213	4	79153	1
693213	4	79640	1
693213	4	79957	1
693213	4	80332	1
693213	4	822	1
693213	4	828	1
693213	4	83871	1
693213	4	8519	1
693213	4	8557	1
693213	4	871	1
693213	4	8870	1
693213	4	91107	1
693213	4	9322	1
693213	4	94163	1
693213	4	978	1
693213	5	100036566	1
693213	5	100126325	1
693213	5	102465507	1
693213	5	4233	1
100101490	1	100506114	1
100101490	1	100506518	1
100101490	1	100507424	1
100101490	1	100616124	1
100101490	1	100616314	1
100101490	1	100996273	1
100101490	1	101060510	1
100101490	1	101928590	1
100101490	1	101928898	1
100101490	1	101929112	1
100101490	1	102465483	1
100101490	1	102723554	1
100101490	1	102724466	1
100101490	1	102724759	1
100101490	1	125050	1
100101490	1	150763	1
100101490	1	2166	1
100101490	1	254295	1
100101490	1	26788	1
100101490	1	389125	1
100101490	1	4337	1
100101490	1	4511	1
100101490	1	51162	1
100101490	1	5409	1
100101490	1	644794	1
100101490	1	64714	1
100101490	1	768213	1
100101490	1	79090	1
100101490	1	828	1
100101490	1	84316	1
100101490	2	100126332	1
100101490	2	100302197	1
100101490	2	100302213	1
100101490	2	100302240	1
100101490	2	100313892	1
100101490	2	100422910	1
100101490	2	100500810	1
100101490	2	100500827	1
100101490	2	100500861	1
100101490	2	100509457	1
100101490	2	100616424	1
100101490	2	100616439	1
100101490	2	100616453	1
100101490	2	100616483	1
100101490	2	100616500	1
100101490	2	100861437	1
100101490	2	100996809	1
100101490	2	101060604	1
100101490	2	10135	1
100101490	2	101409257	1
100101490	2	101927032	1
100101490	2	101927144	1
100101490	2	101927201	1
100101490	2	101927559	1
100101490	2	101927578	1
100101490	2	101927695	1
100101490	2	101927838	1
100101490	2	101928281	1
100101490	2	101928588	1
100101490	2	101928747	1
100101490	2	101928867	1
100101490	2	101929401	1
100101490	2	101929426	1
100101490	2	101929889	1
100101490	2	101929986	1
100101490	2	101930540	1
100101490	2	101930576	1
100101490	2	101930583	1
100101490	2	102464831	1
100101490	2	102464833	1
100101490	2	102465256	1
100101490	2	102465436	1
100101490	2	102465454	1
100101490	2	102465464	1
100101490	2	102465497	1
100101490	2	102465508	1
100101490	2	102465524	1
100101490	2	102465666	1
100101490	2	102465978	1
100101490	2	102466193	1
100101490	2	102466270	1
100101490	2	102466659	1
100101490	2	102466748	1
100101490	2	102466759	1
100101490	2	102723410	1
100101490	2	102723589	1
100101490	2	102723892	1
100101490	2	102723901	1
100101490	2	102723972	1
100101490	2	102724005	1
100101490	2	102724067	1
100101490	2	102724108	1
100101490	2	102724263	1
100101490	2	102725156	1
100101490	2	102725179	1
100101490	2	102725273	1
100101490	2	102725512	1
100101490	2	102725522	1
100101490	2	10457	1
100101490	2	10461	1
100101490	2	10894	1
100101490	2	11080	1
100101490	2	11151	1
100101490	2	11167	1
100101490	2	11197	1
100101490	2	11341	1
100101490	2	1356	1
100101490	2	1374	1
100101490	2	1519	1
100101490	2	1524	1
100101490	2	1848	1
100101490	2	1992	1
100101490	2	2	1
100101490	2	201163	1
100101490	2	2124	1
100101490	2	2152	1
100101490	2	2194	1
100101490	2	2202	1
100101490	2	2214	1
100101490	2	2289	1
100101490	2	2355	1
100101490	2	2357	1
100101490	2	255130	1
100101490	2	26774	1
100101490	2	26790	1
100101490	2	2681	1
100101490	2	2840	1
100101490	2	29964	1
100101490	2	3015	1
100101490	2	3055	1
100101490	2	3075	1
100101490	2	3107	1
100101490	2	3290	1
100101490	2	3301	1
100101490	2	3309	1
100101490	2	3488	1
100101490	2	353511	1
100101490	2	375061	1
100101490	2	387758	1
100101490	2	389813	1
100101490	2	3939	1
100101490	2	3992	1
100101490	2	4023	1
100101490	2	4147	1
100101490	2	440093	1
100101490	2	441027	1
100101490	2	4973	1
100101490	2	5033	1
100101490	2	51192	1
100101490	2	51341	1
100101490	2	5209	1
100101490	2	5264	1
100101490	2	5327	1
100101490	2	54843	1
100101490	2	55540	1
100101490	2	5580	1
100101490	2	57493	1
100101490	2	619567	1
100101490	2	64805	1
100101490	2	6533	1
100101490	2	654320	1
100101490	2	6566	1
100101490	2	692199	1
100101490	2	692205	1
100101490	2	693153	1
100101490	2	693221	1
100101490	2	729867	1
100101490	2	7832	1
100101490	2	81035	1
100101490	2	84059	1
100101490	2	84168	1
100101490	2	84249	1
100101490	2	8436	1
100101490	2	84632	1
100101490	2	8490	1
100101490	2	8553	1
100101490	2	8848	1
100101490	2	9071	1
100101490	2	91851	1
100101490	2	9297	1
100101490	2	9298	1
100101490	2	9303	1
100101490	2	9429	1
100101490	2	9435	1
100101490	2	9600	1
100101490	2	9988	1
100101490	3	102723726	1
100101490	3	102724103	1
100101490	3	102724391	1
100101490	3	102725413	1
100101490	3	689	1
100101490	5	100996782	1
100124516	1	54958	1
100124516	2	117283	1
100124516	2	1843	1
100124516	2	1992	1
100124516	2	2357	1
100124516	2	25937	1
100124516	2	283131	1
100124516	2	3055	1
100124516	2	3949	1
100124516	2	407043	1
100124516	2	4783	1
100124516	2	5209	1
100124516	2	55647	1
100124516	2	6556	1
100124516	2	7852	1
100124516	2	857	1
100124516	3	102724391	1
100124516	3	102725285	1
100124516	3	9988	1
84316	1	100101490	5
84316	1	100616248	3
84316	1	100996535	4
84316	1	100996782	3
84316	1	101927104	3
84316	1	101927614	3
84316	1	101927910	3
84316	1	101928054	3
84316	1	101928506	3
84316	1	101928970	3
84316	1	102723625	3
84316	1	102723726	5
84316	1	102723902	3
84316	1	102724103	3
84316	1	102724109	4
84316	1	102724172	3
84316	1	102724177	3
84316	1	102724391	3
84316	1	102724570	5
84316	1	102724935	4
84316	1	102725166	4
84316	1	102725206	4
84316	1	102725225	3
84316	1	102725273	3
84316	1	102725357	3
84316	1	102725450	3
84316	1	102725459	4
84316	1	81893	3
84316	3	100128364	3
84316	3	100616124	3
84316	3	100996273	3
84316	3	100996542	3
84316	3	101060373	3
84316	3	101060510	3
84316	3	101928238	4
84316	3	101928898	4
84316	3	101929410	3
84316	3	102465483	3
84316	3	102724759	3
84316	3	10841	3
84316	3	125050	3
84316	3	54958	3
84316	3	644662	4
84316	3	79144	3
84316	3	100506518	3
84316	3	10485	3
84316	3	3872	3
84316	3	7138	3
84316	4	100302143	3
84316	4	100302197	4
84316	4	100302240	4
84316	4	100313892	3
84316	4	100500861	4
84316	4	100616396	4
84316	4	100616453	4
84316	4	100616500	3
84316	4	10135	3
84316	4	101409257	4
84316	4	101927032	4
84316	4	101927201	3
84316	4	101927695	4
84316	4	101928281	3
84316	4	101929401	4
84316	4	101930583	3
84316	4	102464833	4
84316	4	102465464	3
84316	4	102465497	4
84316	4	102466193	4
84316	4	102723969	3
84316	4	102724067	4
84316	4	102725285	3
84316	4	10457	4
84316	4	10461	4
84316	4	11080	3
84316	4	11167	3
84316	4	117248	4
84316	4	131096	3
84316	4	1356	4
84316	4	1374	3
84316	4	1519	4
84316	4	1524	5
84316	4	1992	3
84316	4	2	3
84316	4	2124	4
84316	4	2214	3
84316	4	2289	4
84316	4	23022	3
84316	4	2355	4
84316	4	255130	4
84316	4	25937	3
84316	4	26774	3
84316	4	301	3
84316	4	3075	4
84316	4	3488	4
84316	4	407043	4
84316	4	4973	4
84316	4	5033	3
84316	4	5209	4
84316	4	5327	3
84316	4	54843	4
84316	4	54947	3
84316	4	619567	4
84316	4	64805	5
84316	4	6533	3
84316	4	6662	3
84316	4	692199	3
84316	4	692205	3
84316	4	693153	4
84316	4	693155	3
84316	4	693221	4
84316	4	7145	4
84316	4	729867	4
84316	4	7450	3
84316	4	7832	3
84316	4	8082	3
84316	4	84059	3
84316	4	8436	4
84316	4	84632	3
84316	4	857	3
84316	4	91947	3
84316	4	9297	3
84316	4	9429	4
84316	4	102723892	3
84316	4	6678	3
84316	4	9765	3
84316	5	102724094	3
84316	5	2172	3
84316	5	51162	3
84316	5	5409	3
84316	5	768213	3
84316	5	9636	3
84316	5	84316	3
84316	6	100505635	4
84316	6	101060604	3
84316	6	101927119	3
84316	6	101928588	3
84316	6	101928884	3
84316	6	101929986	3
84316	6	102464831	3
84316	6	102466748	4
84316	6	102723972	3
84316	6	102724315	4
84316	6	102725156	3
84316	6	102725411	3
84316	6	4023	3
84316	6	440093	3
84316	6	57493	3
84316	6	5781	3
84316	6	65125	3
84316	6	8490	3
84316	6	9988	5
84316	6	1793	3
100126325	2	5122	1
100126325	3	100302213	1
100126325	3	100616250	1
100126325	3	101927681	1
100126325	3	101928867	1
100126325	3	101930089	1
100126325	3	101930540	1
100126325	3	101930573	1
100126325	3	101930583	1
100126325	3	102464833	1
100126325	3	102465522	1
100126325	3	102465666	1
100126325	3	102465978	1
100126325	3	102723805	1
100126325	3	102724694	1
100126325	3	102725111	1
100126325	3	140679	1
100126325	3	389813	1
100126325	3	3939	1
100126325	3	404037	1
100126325	3	441027	1
100126325	3	51341	1
100126325	3	6863	1
100126325	3	693221	1
100126325	3	729867	1
100126325	3	9607	1
100126325	4	100506114	1
100126325	4	100507054	1
100126325	4	100507424	1
100126325	4	100616314	1
100126325	4	101060510	1
100126325	4	101927326	1
100126325	4	101927532	1
100126325	4	102723554	1
100126325	4	102723612	1
100126325	4	102723666	1
100126325	4	102723856	1
100126325	4	102724026	1
100126325	4	103611157	1
100126325	4	10749	1
100126325	4	125050	1
100126325	4	1396	1
100126325	4	196410	1
100126325	4	219654	1
100126325	4	26471	1
100126325	4	2687	1
100126325	4	29992	1
100126325	4	3006	1
100126325	4	3399	1
100126325	4	4155	1
100126325	4	4337	1
100126325	4	4493	1
100126325	4	4494	1
100126325	4	4495	1
100126325	4	4499	1
100126325	4	4500	1
100126325	4	4501	1
100126325	4	4536	1
100126325	4	4573	1
100126325	4	58190	1
100126325	4	5920	1
100126325	4	6275	1
100126325	4	6282	1
100126325	4	7043	1
100126325	4	706	1
100126325	4	79153	1
100126325	4	822	1
100126325	4	9322	1
100126325	5	102465507	1
100126325	5	3815	1
100126325	5	4233	1
100126325	5	693213	1
102465507	3	100130093	1
102465507	3	100616453	1
102465507	3	100862680	1
102465507	3	101927681	1
102465507	3	101928083	1
102465507	3	101928867	1
102465507	3	101930540	1
102465507	3	101930573	1
102465507	3	101930583	1
102465507	3	102465524	1
102465507	3	102465666	1
102465507	3	102723805	1
102465507	3	102724037	1
102465507	3	102724124	1
102465507	3	102725179	1
102465507	3	140679	1
102465507	3	2194	1
102465507	3	24142	1
102465507	3	389813	1
102465507	3	441027	1
102465507	3	51341	1
102465507	3	693221	1
102465507	3	729867	1
102465507	3	84525	1
102465507	3	9607	1
102465507	4	100506114	1
102465507	4	100616314	1
102465507	4	100996573	1
102465507	4	101060510	1
102465507	4	101927326	1
102465507	4	101929143	1
102465507	4	101929946	1
102465507	4	102723554	1
102465507	4	102723612	1
102465507	4	102723856	1
102465507	4	102724466	1
102465507	4	10749	1
102465507	4	125050	1
102465507	4	1396	1
102465507	4	196410	1
102465507	4	219654	1
102465507	4	26471	1
102465507	4	3006	1
102465507	4	3707	1
102465507	4	389125	1
102465507	4	4155	1
102465507	4	4337	1
102465507	4	4487	1
102465507	4	4536	1
102465507	4	4573	1
102465507	4	5790	1
102465507	4	6275	1
102465507	4	6539	1
102465507	4	692212	1
102465507	4	7043	1
102465507	4	79153	1
102465507	4	8557	1
102465507	4	91107	1
102465507	4	9322	1
102465507	5	100126325	1
102465507	5	693213	1
100126332	2	100302197	1
100126332	2	100302240	1
100126332	2	100313892	1
100126332	2	100379249	1
100126332	2	100422910	1
100126332	2	100500820	1
100126332	2	100616250	1
100126332	2	100616424	1
100126332	2	101927559	1
100126332	2	101928657	1
100126332	2	102465446	1
100126332	2	102465508	1
100126332	2	102465666	1
100126332	2	201163	1
100126332	2	29964	1
100126332	2	3055	1
100126332	2	3301	1
100126332	2	3488	1
100126332	2	389813	1
100126332	2	4147	1
100126332	2	5209	1
100126332	2	55540	1
100126332	2	57134	1
100126332	2	692205	1
100126332	2	715	1
100126332	2	716	1
100126332	2	729867	1
100126332	2	81035	1
100126332	2	8848	1
100126332	2	9297	1
100126332	2	9298	1
100126332	2	9435	1
100126332	3	100101490	1
100126332	3	100127974	1
100126332	3	100500810	1
100126332	3	100616248	1
100126332	3	100861437	1
100126332	3	100996535	1
100126332	3	100996782	1
100126332	3	101927119	1
100126332	3	101927614	1
100126332	3	101927838	1
100126332	3	101927910	1
100126332	3	101928054	1
100126332	3	101928506	1
100126332	3	101928558	1
100126332	3	101928970	1
100126332	3	101930400	1
100126332	3	101930576	1
100126332	3	102465134	1
100126332	3	102465428	1
100126332	3	102465436	1
100126332	3	102465526	1
100126332	3	102723625	1
100126332	3	102723726	1
100126332	3	102724103	1
100126332	3	102724109	1
100126332	3	102724172	1
100126332	3	102724177	1
100126332	3	102724315	1
100126332	3	102724391	1
100126332	3	102724556	1
100126332	3	102724935	1
100126332	3	102725206	1
100126332	3	102725225	1
100126332	3	102725413	1
100126332	3	145757	1
100126332	3	3309	1
100126332	3	4071	1
100126332	3	51192	1
100126332	3	689	1
100126332	3	9600	1
100126332	3	9988	1
100126332	5	102725522	1
100126332	5	2194	1
100126332	5	255130	1
100126332	5	440093	1
100126332	5	51341	1
100126332	5	693216	1
255130	1	100500850	1
255130	1	102724759	1
255130	1	9488	1
255130	2	100129213	1
255130	2	100302197	1
255130	2	100302213	1
255130	2	100302240	1
255130	2	100313837	1
255130	2	100379249	1
255130	2	100422910	1
255130	2	100500820	1
255130	2	100500827	1
255130	2	100500847	1
255130	2	100500861	1
255130	2	100533107	1
255130	2	100616250	1
255130	2	100616394	1
255130	2	100616424	1
255130	2	100616453	1
255130	2	10135	1
255130	2	101409257	1
255130	2	102465446	1
255130	2	102465497	1
255130	2	102465508	1
255130	2	102465524	1
255130	2	102465537	1
255130	2	102465666	1
255130	2	102465978	1
255130	2	102466193	1
255130	2	1051	1
255130	2	10894	1
255130	2	113278	1
255130	2	117248	1
255130	2	1278	1
255130	2	1284	1
255130	2	1356	1
255130	2	1374	1
255130	2	1466	1
255130	2	1890	1
255130	2	1992	1
255130	2	2012	1
255130	2	2357	1
255130	2	23704	1
255130	2	2634	1
255130	2	26508	1
255130	2	26811	1
255130	2	285	1
255130	2	28959	1
255130	2	301	1
255130	2	3075	1
255130	2	3290	1
255130	2	3301	1
255130	2	3309	1
255130	2	3383	1
255130	2	3488	1
255130	2	3491	1
255130	2	3725	1
255130	2	3726	1
255130	2	389813	1
255130	2	3985	1
255130	2	4147	1
255130	2	441027	1
255130	2	4846	1
255130	2	51341	1
255130	2	51365	1
255130	2	5209	1
255130	2	56999	1
255130	2	57493	1
255130	2	5788	1
255130	2	5996	1
255130	2	619567	1
255130	2	6283	1
255130	2	629	1
255130	2	6402	1
255130	2	64114	1
255130	2	641700	1
255130	2	6556	1
255130	2	692205	1
255130	2	693153	1
255130	2	693221	1
255130	2	715	1
255130	2	716	1
255130	2	7431	1
255130	2	79742	1
255130	2	84059	1
255130	2	8406	1
255130	2	84168	1
255130	2	9124	1
255130	2	9297	1
255130	2	9303	1
255130	2	9429	1
255130	2	9435	1
255130	2	9473	1
255130	2	960	1
255130	3	100101490	1
255130	3	100127974	1
255130	3	100996535	1
255130	3	100996782	1
255130	3	101927614	1
255130	3	101927910	1
255130	3	101928054	1
255130	3	101928970	1
255130	3	101929986	1
255130	3	101930400	1
255130	3	102465134	1
255130	3	102465428	1
255130	3	102465456	1
255130	3	102466659	1
255130	3	102723625	1
255130	3	102723726	1
255130	3	102724103	1
255130	3	102724177	1
255130	3	102724315	1
255130	3	102724391	1
255130	3	102725225	1
255130	3	102725273	1
255130	3	102725411	1
255130	3	102725413	1
255130	3	4162	1
255130	3	51192	1
255130	3	5333	1
255130	3	689	1
255130	3	91978	1
255130	4	101928590	1
255130	4	3623	1
255130	4	440508	1
255130	4	84316	1
255130	5	100126332	1
255130	5	100861437	1
255130	5	101060817	1
255130	5	101927559	1
255130	5	101928657	1
255130	5	102464833	1
255130	5	102725522	1
255130	5	11167	1
255130	5	440093	1
255130	5	5327	1
255130	5	729867	1
255130	5	81035	1
3055	1	100509764	3
3055	1	101927170	4
3055	1	101929176	3
3055	1	101929410	3
3055	1	102723788	4
3055	1	102724724	3
3055	1	2166	3
3055	1	81551	3
3055	2	10894	6
3055	2	1284	3
3055	2	2669	5
3055	2	3383	4
3055	2	3726	3
3055	2	56999	4
3055	2	6402	5
3055	2	641700	5
3055	2	7318	3
3055	2	9173	3
3055	2	10049	4
3055	2	100505495	5
3055	2	101927559	3
3055	2	102465464	4
3055	2	102465493	5
3055	2	1104	4
3055	2	115265	3
3055	2	116441	3
3055	2	1728	3
3055	2	23704	4
3055	2	25937	5
3055	2	26353	3
3055	2	283755	5
3055	2	285	4
3055	2	28959	4
3055	2	3075	3
3055	2	3105	3
3055	2	404216	3
3055	2	442898	4
3055	2	4489	4
3055	2	51330	4
3055	2	51365	4
3055	2	51435	3
3055	2	55365	3
3055	2	6283	4
3055	2	629	3
3055	2	6405	3
3055	2	64123	3
3055	2	677777	3
3055	2	693153	3
3055	2	7852	4
3055	2	79713	3
3055	2	80760	4
3055	2	8436	4
3055	2	84734	5
3055	2	857	4
3055	2	9001	3
3055	2	9124	3
3055	2	9235	3
3055	2	9499	3
3055	2	9531	4
3055	2	978	3
3055	2	9976	3
3055	2	101927848	3
3055	2	7164	3
3055	2	84632	3
3055	3	100996535	3
3055	3	101927841	4
3055	3	101928558	3
3055	3	101929889	6
3055	3	102466659	5
3055	3	102724026	5
3055	3	102724315	5
3055	3	102725034	3
3055	3	102725225	3
3055	3	102725273	5
3055	3	10410	5
3055	3	10457	4
3055	3	10461	3
3055	3	2289	3
3055	3	2355	3
3055	3	3107	4
3055	3	3309	3
3055	3	3487	3
3055	3	4023	5
3055	3	4071	4
3055	3	5033	3
3055	3	51192	5
3055	3	6279	4
3055	3	6280	5
3055	3	706	5
3055	3	7450	3
3055	3	7538	4
3055	3	7832	4
3055	3	8771	3
3055	3	8870	5
3055	3	91107	4
3055	3	100131372	5
3055	3	101929533	4
3055	3	101930502	4
3055	3	101930655	4
3055	3	102465428	3
3055	3	102465454	3
3055	3	102723856	5
3055	3	102724614	3
3055	3	102725222	3
3055	3	102725357	5
3055	3	10628	5
3055	3	10749	3
3055	3	1793	3
3055	3	23764	3
3055	3	28984	3
3055	3	3707	3
3055	3	387647	3
3055	3	6275	4
3055	3	64344	3
3055	3	7043	5
3055	3	79153	3
3055	3	90007	3
3055	3	2	3
3055	3	6282	3
3055	4	114824	5
3055	4	201229	3
3055	4	3623	3
3055	4	5650	4
3055	4	6863	5
3055	4	8988	5
3055	4	9488	3
3055	4	9607	4
3055	5	6282	3
3055	5	102723579	3
3055	5	1051	4
3055	5	10581	3
3055	5	11156	4
3055	5	113278	3
3055	5	114897	4
3055	5	1278	3
3055	5	135	4
3055	5	1374	4
3055	5	149563	4
3055	5	1843	5
3055	5	197259	3
3055	5	2052	4
3055	5	2192	4
3055	5	26227	3
3055	5	26508	3
3055	5	26790	3
3055	5	28999	4
3055	5	29950	4
3055	5	29964	3
3055	5	3384	4
3055	5	3399	4
3055	5	375061	4
3055	5	4059	5
3055	5	4487	3
3055	5	4500	4
3055	5	4846	3
3055	5	5327	3
3055	5	54567	4
3055	5	55194	4
3055	5	5549	4
3055	5	55540	3
3055	5	5613	4
3055	5	64093	4
3055	5	64114	3
3055	5	6539	4
3055	5	7041	4
3055	5	7075	4
3055	5	7145	4
3055	5	7546	3
3055	5	79690	3
3055	5	80162	3
3055	5	80332	4
3055	5	8140	3
3055	5	8519	4
3055	5	8644	4
3055	5	871	3
3055	5	8793	3
3055	5	9351	3
3055	5	102724611	3
3055	5	54541	3
3055	5	6525	3
3055	5	84952	3
3055	5	9322	3
3055	5	1265	3
3055	6	88	4
100127974	1	101060373	1
100127974	1	101928898	1
100127974	1	102724094	1
100127974	1	102724759	1
100127974	1	3872	1
100127974	1	768213	1
100127974	1	84316	1
100127974	2	100126332	1
100127974	2	100302197	1
100127974	2	100313892	1
100127974	2	100500810	1
100127974	2	100500861	1
100127974	2	100505635	1
100127974	2	100506859	1
100127974	2	100509457	1
100127974	2	100616248	1
100127974	2	100616453	1
100127974	2	100616500	1
100127974	2	100861437	1
100127974	2	100996634	1
100127974	2	100996809	1
100127974	2	101060604	1
100127974	2	101409257	1
100127974	2	101927032	1
100127974	2	101927054	1
100127974	2	101927119	1
100127974	2	101927144	1
100127974	2	101927614	1
100127974	2	101927695	1
100127974	2	101927910	1
100127974	2	101928281	1
100127974	2	101928506	1
100127974	2	101928588	1
100127974	2	101928624	1
100127974	2	101928747	1
100127974	2	101928970	1
100127974	2	101929401	1
100127974	2	101929792	1
100127974	2	101929889	1
100127974	2	101929986	1
100127974	2	101930303	1
100127974	2	102464831	1
100127974	2	102464833	1
100127974	2	102465134	1
100127974	2	102465256	1
100127974	2	102465428	1
100127974	2	102465436	1
100127974	2	102465526	1
100127974	2	102466193	1
100127974	2	102466659	1
100127974	2	102466748	1
100127974	2	102723410	1
100127974	2	102723589	1
100127974	2	102723726	1
100127974	2	102723892	1
100127974	2	102723969	1
100127974	2	102723972	1
100127974	2	102723980	1
100127974	2	102724005	1
100127974	2	102724067	1
100127974	2	102724177	1
100127974	2	102724315	1
100127974	2	102724935	1
100127974	2	102725166	1
100127974	2	102725200	1
100127974	2	102725273	1
100127974	2	102725411	1
100127974	2	102725459	1
100127974	2	102725512	1
100127974	2	10457	1
100127974	2	10461	1
100127974	2	10628	1
100127974	2	145757	1
100127974	2	1519	1
100127974	2	1524	1
100127974	2	1793	1
100127974	2	2	1
100127974	2	201163	1
100127974	2	216	1
100127974	2	2194	1
100127974	2	2214	1
100127974	2	2289	1
100127974	2	2355	1
100127974	2	255130	1
100127974	2	26774	1
100127974	2	3075	1
100127974	2	3488	1
100127974	2	353511	1
100127974	2	4023	1
100127974	2	4162	1
100127974	2	440093	1
100127974	2	5209	1
100127974	2	5327	1
100127974	2	54843	1
100127974	2	57698	1
100127974	2	5781	1
100127974	2	65125	1
100127974	2	6566	1
100127974	2	693221	1
100127974	2	693232	1
100127974	2	7145	1
100127974	2	729867	1
100127974	2	7832	1
100127974	2	81035	1
100127974	2	8436	1
100127974	2	84632	1
100127974	2	8490	1
100127974	2	9297	1
100127974	2	9429	1
100127974	2	9988	1
100127974	3	102724391	1
100127974	5	102725413	1
100128071	1	100507213	1
100128071	1	101060032	1
100128071	1	102723726	1
100128071	1	102724109	1
100128071	1	102724811	1
100128071	1	102725394	1
100128071	1	29106	1
100128071	1	5264	1
100128071	1	654320	1
100128071	2	100526737	1
100128071	2	100616143	1
100128071	2	102465492	1
100128071	2	1051	1
100128071	2	10841	1
100128071	2	1292	1
100128071	2	219348	1
100128071	2	26576	1
100128071	2	388730	1
100128071	2	389792	1
100128071	2	51162	1
100128071	2	574036	1
100128071	2	5790	1
100128071	2	677777	1
100128071	2	7873	1
100128071	2	80781	1
100128071	2	8190	1
100128071	2	84734	1
100128071	2	8870	1
100128071	2	9080	1
